Date,Close,High,Low,Open,Volume
1981-02-18,0.09316929429769516,0.09402400234630098,0.09316929429769516,0.09316929429769516,19241600
1981-02-19,0.08761289715766907,0.08804025390166206,0.08761289715766907,0.08804025390166206,22310400
1981-02-20,0.08291199058294296,0.08333934724123096,0.08291199058294296,0.08333934724123096,24371200
1981-02-23,0.08419406414031982,0.08462142087471933,0.08419406414031982,0.08419406414031982,14112000
1981-02-24,0.08120259642601013,0.08205730425814343,0.08120259642601013,0.08205730425814343,16979200
1981-02-25,0.0863308385014534,0.0867581895401009,0.0863308385014534,0.0863308385014534,19488000
1981-02-26,0.08761289715766907,0.08804025390166206,0.08761289715766907,0.08761289715766907,10841600
1981-02-27,0.09060513973236084,0.09145984749400946,0.09060513973236084,0.09060513973236084,14761600
1981-03-02,0.0910324677824974,0.09145981867558887,0.0910324677824974,0.0910324677824974,11760000
1981-03-03,0.08975043147802353,0.09017778820957909,0.08975043147802353,0.09017778820957909,16172800
1981-03-04,0.08889500051736832,0.08932235174189553,0.08889500051736832,0.08932235174189553,13708800
1981-03-05,0.08846759051084518,0.08889494718513828,0.08846759051084518,0.08889494718513828,5376000
1981-03-06,0.08761289715766907,0.08846760493950043,0.08761289715766907,0.08846760493950043,11603200
1981-03-09,0.08077521622180939,0.0812025671306235,0.08077521622180939,0.0812025671306235,15321600
1981-03-10,0.07692830264568329,0.07735565376425269,0.07692830264568329,0.07735565376425269,28380800
1981-03-11,0.07393676787614822,0.07479147519387541,0.07393676787614822,0.07479147519387541,29859200
1981-03-12,0.07692830264568329,0.07735565376425269,0.07692830264568329,0.07692830264568329,59248000
1981-03-13,0.07607359439134598,0.07650094550816806,0.07607359439134598,0.07650094550816806,231302400
1981-03-16,0.07906584441661835,0.07992055240785291,0.07906584441661835,0.07906584441661835,37228800
1981-03-17,0.08291199058294296,0.08376669819336548,0.08291199058294296,0.08291199058294296,43747200
1981-03-18,0.08804024755954742,0.0888949552798086,0.08804024755954742,0.08804024755954742,36937600
1981-03-19,0.08718550950288773,0.0876128603612435,0.08718550950288773,0.0876128603612435,37811200
1981-03-20,0.08804024755954742,0.0888949552798086,0.08804024755954742,0.08804024755954742,14604800
1981-03-23,0.09145982563495636,0.09231453319232844,0.09145982563495636,0.09145982563495636,22019200
1981-03-24,0.0910324677824974,0.09145981867558887,0.0910324677824974,0.09145981867558887,28156800
1981-03-25,0.08932230621576309,0.09017778426616131,0.08932230621576309,0.09017778426616131,7056000
1981-03-26,0.08761289715766907,0.08804025390166206,0.08761289715766907,0.08804025390166206,12275200
1981-03-27,0.08462141454219818,0.085048765538463,0.08462141454219818,0.085048765538463,12252800
1981-03-30,0.08462141454219818,0.08547612224088189,0.08462141454219818,0.08462141454219818,9900800
1981-03-31,0.08376673609018326,0.0846214440872833,0.08376673609018326,0.0846214440872833,15993600
1981-04-01,0.08291199058294296,0.08333934724123096,0.08291199058294296,0.08333934724123096,34070400
1981-04-02,0.09017779678106308,0.09060514784708432,0.09017779678106308,0.09017779678106308,31404800
1981-04-03,0.09060513973236084,0.0910324964662624,0.09060513973236084,0.09060513973236084,16486400
1981-04-06,0.08889500051736832,0.08932235174189553,0.08889500051736832,0.08932235174189553,22803200
1981-04-07,0.08804024755954742,0.08846759856660091,0.08804024755954742,0.08846759856660091,10684800
1981-04-08,0.09231456369161606,0.09316927153137024,0.09231456369161606,0.09231456369161606,21952000
1981-04-09,0.09402397274971008,0.09445132949256908,0.09402397274971008,0.09402397274971008,12499200
1981-04-10,0.09530605375766754,0.09573340486829288,0.09530605375766754,0.09530605375766754,33465600
1981-04-13,0.09530605375766754,0.09573340486829288,0.09530605375766754,0.09530605375766754,16060800
1981-04-14,0.09530605375766754,0.09573340486829288,0.09530605375766754,0.09530605375766754,6652800
1981-04-15,0.09060513973236084,0.0910324964662624,0.09060513973236084,0.0910324964662624,34048000
1981-04-16,0.08547613769769669,0.08590348877124022,0.08547613769769669,0.08590348877124022,23878400
1981-04-20,0.08804024755954742,0.08846759856660091,0.08804024755954742,0.08804024755954742,35347200
1981-04-21,0.09402397274971008,0.09445132949256908,0.09402397274971008,0.09402397274971008,28537600
1981-04-22,0.09744278341531754,0.09787014006847698,0.09744278341531754,0.09744278341531754,18995200
1981-04-23,0.10000691562891006,0.10043427234667818,0.10000691562891006,0.10000691562891006,58016000
1981-04-24,0.09915214776992798,0.10000684922564486,0.09915214776992798,0.10000684922564486,35056000
1981-04-27,0.09829749912023544,0.09872485583343898,0.09829749912023544,0.09872485583343898,38528000
1981-04-28,0.09658810496330261,0.09701546177067592,0.09658810496330261,0.09701546177067592,32188800
1981-04-29,0.09530605375766754,0.09573340486829288,0.09530605375766754,0.09573340486829288,13641600
1981-04-30,0.09701546281576157,0.09787017643971548,0.09701546281576158,0.09701546281576158,12611200
1981-05-01,0.09701546281576157,0.09787017643971548,0.09701546281576158,0.09701546281576158,16553600
1981-05-04,0.09658810496330261,0.09701546177067592,0.09658810496330261,0.09701546177067592,14448000
1981-05-05,0.09616073220968246,0.09658807748316144,0.09616073220968246,0.09658807748316144,17539200
1981-05-06,0.09359662234783173,0.09402397338743468,0.09359662234783173,0.09402397338743468,18950400
1981-05-07,0.094878651201725,0.09530600781248558,0.094878651201725,0.094878651201725,9363200
1981-05-08,0.0957334116101265,0.09616076845700317,0.0957334116101265,0.0957334116101265,7907200
1981-05-11,0.09359662234783173,0.09402397338743468,0.09359662234783173,0.09402397338743468,11939200
1981-05-12,0.09359662234783173,0.0948786811727952,0.09359662234783173,0.09359662234783173,4256000
1981-05-13,0.09316929429769516,0.09445135922368209,0.09316929429769516,0.09359665117507626,4905600
1981-05-14,0.0918872132897377,0.09274192113567677,0.0918872132897377,0.09274192113567677,4928000
1981-05-15,0.09402397274971008,0.0953060372721325,0.09402397274971008,0.09402397274971008,4905600
1981-05-18,0.0957334116101265,0.09658811389156785,0.0957334116101265,0.0957334116101265,4166400
1981-05-19,0.09402397274971008,0.09445132949256908,0.09402397274971008,0.09445132949256908,25424000
1981-05-20,0.09701546281576157,0.09787017643971548,0.09701546281576158,0.09701546281576158,13283200
1981-05-21,0.10257180035114288,0.10299915703226013,0.10257180035114288,0.10257180035114288,32211200
1981-05-22,0.10727272927761078,0.1081274429559315,0.10727272927761078,0.10727272927761078,31427200
1981-05-26,0.10684537142515182,0.10727271680230216,0.10684537142515182,0.10727271680230216,85344000
1981-05-27,0.11282825469970703,0.11325561123869411,0.11282825469970705,0.11282825469970705,149497600
1981-05-28,0.11282825469970703,0.11325561123869411,0.11282825469970705,0.11282825469970705,73987200
1981-05-29,0.11325563490390778,0.11368375615670456,0.11325563490390778,0.11325563490390778,59382400
1981-06-01,0.11325563490390778,0.11368375615670456,0.11325563490390778,0.11325563490390778,51251200
1981-06-02,0.10770008713006973,0.10812744397325089,0.10770008713006973,0.10812744397325089,40432000
1981-06-03,0.10770008713006973,0.10855478940412015,0.10770008713006973,0.10770008713006973,39446400
1981-06-04,0.10983684659004211,0.11026419196899498,0.10983684659004211,0.10983684659004211,56067200
1981-06-05,0.1081274226307869,0.10855476797730566,0.1081274226307869,0.10855476797730566,57680000
1981-06-08,0.1042812317609787,0.10470858850806611,0.1042812317609787,0.10470858850806611,93497600
1981-06-09,0.10641798377037048,0.10684534043588136,0.10641798377037048,0.10641798377037048,119593600
1981-06-10,0.10770008713006973,0.1089821462473013,0.10770008713006973,0.10770008713006973,25222400
1981-06-11,0.11240094155073166,0.11282829825469076,0.11240094155073166,0.11240094155073166,38976000
1981-06-12,0.11111890524625778,0.11154626203634711,0.11111890524625778,0.11154626203634711,25804800
1981-06-15,0.11069154739379883,0.11111890417978657,0.11069154739379883,0.11111890417978657,143763200
1981-06-16,0.10855478048324585,0.10898213729130744,0.10855478048324585,0.10898213729130744,37251200
1981-06-17,0.10684537142515182,0.10727271680230216,0.10684537142515182,0.10727271680230216,27574400
1981-06-18,0.10641798377037048,0.10727268568908509,0.10641798377037048,0.10684534043588136,23049600
1981-06-19,0.10342653095722198,0.10385387629728106,0.103426530957222,0.10385387629728106,27507200
1981-06-22,0.0995795875787735,0.10000693295828422,0.0995795875787735,0.10000693295828422,10841600
1981-06-23,0.10128901153802872,0.10214447840345685,0.10128901153802872,0.10128901153802872,15030400
1981-06-24,0.0987248495221138,0.09957956289388038,0.0987248495221138,0.09957956289388038,23027200
1981-06-25,0.10086165368556976,0.10128901050765904,0.10086165368556976,0.10086165368556976,24259200
1981-06-26,0.0995795875787735,0.10043428975010546,0.0995795875787735,0.10043428975010546,23788800
1981-06-29,0.09616073220968246,0.09701543416894808,0.09616073220968246,0.09701543416894808,10595200
1981-06-30,0.08889500051736832,0.08932235174189553,0.08889500051736832,0.08932235174189553,35907200
1981-07-01,0.08804024755954742,0.08846759856660091,0.08804024755954742,0.08846759856660091,170464000
1981-07-02,0.08804024755954742,0.08846759856660091,0.08804024755954742,0.08804024755954742,30284800
1981-07-06,0.08504877984523773,0.08590348768769908,0.08504877984523773,0.08590348768769908,16531200
1981-07-07,0.08590348064899445,0.08675818842142329,0.08590348064899445,0.08590348064899445,15836800
1981-07-08,0.08932230621576309,0.0897504275532938,0.08932230621576309,0.08932230621576309,16620800
1981-07-09,0.0824846550822258,0.08291200611441375,0.0824846550822258,0.08291200611441375,32883200
1981-07-10,0.07607359439134598,0.07650094550816806,0.07607359439134598,0.07650094550816806,55171200
1981-07-13,0.0777837410569191,0.07821109769398045,0.0777837410569191,0.0777837410569191,45740800
1981-07-14,0.08120259642601013,0.08205730425814343,0.08120259642601013,0.08120259642601013,19779200
1981-07-15,0.0833393782377243,0.08376672934880393,0.0833393782377243,0.0833393782377243,10953600
1981-07-16,0.08547613769769669,0.08633084555093887,0.08547613769769669,0.08547613769769669,15232000
1981-07-17,0.08846759051084518,0.08889494718513828,0.08846759051084518,0.08846759051084518,19824000
1981-07-20,0.0824846550822258,0.08291200611441375,0.0824846550822258,0.08291200611441375,23654400
1981-07-21,0.08205727487802505,0.08248463149415669,0.08205727487802505,0.08248463149415669,31942400
1981-07-22,0.07735561579465866,0.07821109364906538,0.07735561579465866,0.07821109364906538,22668800
1981-07-23,0.07949317246675491,0.07992052919130503,0.07949317246675491,0.07949317246675491,34451200
1981-07-24,0.08205727487802505,0.08248463149415669,0.08205727487802505,0.08205727487802505,28851200
1981-07-27,0.08547613769769669,0.08590348877124022,0.08547613769769669,0.08547613769769669,17337600
1981-07-28,0.0824846550822258,0.08291200611441375,0.0824846550822258,0.08291200611441375,22848000
1981-07-29,0.08120259642601013,0.08162995319515426,0.08120259642601013,0.08162995319515426,15500800
1981-07-30,0.08419406414031982,0.08504877190296434,0.08419406414031982,0.08419406414031982,9900800
1981-07-31,0.08547613769769669,0.08590348877124022,0.08547613769769669,0.08547613769769669,10953600
1981-08-03,0.08462141454219818,0.08547612224088189,0.08462141454219818,0.08547612224088189,12432000
1981-08-04,0.08590348064899445,0.08633083738828615,0.08590348064899445,0.08590348064899445,31673600
1981-08-05,0.08846759051084518,0.08889494718513828,0.08846759051084518,0.08846759051084518,17494400
1981-08-06,0.0863308385014534,0.0867581895401009,0.0863308385014534,0.0867581895401009,10528000
1981-08-07,0.0863308385014534,0.0867581895401009,0.0863308385014534,0.0863308385014534,9206400
1981-08-10,0.0863308385014534,0.0863308385014534,0.0863308385014534,0.0863308385014534,0
1981-08-11,0.08376673609018326,0.0846214440872833,0.08376673609018326,0.0846214440872833,71456000
1981-08-12,0.08205727487802505,0.08248463149415669,0.08205727487802505,0.08248463149415669,26275200
1981-08-13,0.07949317246675491,0.07992052919130503,0.07949317246675491,0.07992052919130503,27484800
1981-08-14,0.07821111381053925,0.07906582155463396,0.07821111381053925,0.07906582155463396,24192000
1981-08-17,0.07564621418714523,0.07650092186276646,0.07564621418714523,0.07650092186276646,18905600
1981-08-18,0.07393676787614822,0.07479147519387541,0.07393676787614822,0.07479147519387541,17001600
1981-08-19,0.0730820819735527,0.07393678954173356,0.0730820819735527,0.07393678954173356,20675200
1981-08-20,0.07393676787614822,0.07436412438808758,0.07393676787614822,0.07393676787614822,17113600
1981-08-21,0.06880859285593033,0.0696633009584498,0.06880859285593033,0.0696633009584498,41910400
1981-08-24,0.06453422456979752,0.06496158109374255,0.06453422456979752,0.06496158109374255,23072000
1981-08-25,0.0662444531917572,0.06667180429087115,0.0662444531917572,0.0662444531917572,40700800
1981-08-26,0.06496161222457886,0.06538896324716692,0.06496161222457886,0.06538896324716692,33600000
1981-08-27,0.06538896262645721,0.0658170839758273,0.06538896262645721,0.06538896262645721,25916800
1981-08-28,0.06880859285593033,0.06923594405411168,0.06880859285593033,0.06880859285593033,38035200
1981-08-31,0.06880859285593033,0.06923594405411168,0.06880859285593033,0.06880859285593033,40947200
1981-09-01,0.0730820819735527,0.07350943861071972,0.0730820819735527,0.0730820819735527,37027200
1981-09-02,0.07436417043209076,0.07479152150248121,0.07436417043209076,0.07436417043209076,19376000
1981-09-03,0.07051795721054077,0.0713726646846111,0.07051795721054077,0.0713726646846111,37475200
1981-09-04,0.06966327875852585,0.07009062982052124,0.06966327875852585,0.07009062982052124,15254400
1981-09-08,0.06752650439739227,0.06795386115331112,0.06752650439739227,0.06795386115331112,25446400
1981-09-09,0.06752650439739227,0.06795386115331112,0.06752650439739227,0.06752650439739227,30531200
1981-09-10,0.06795386970043182,0.06838122080394739,0.06795386970043182,0.06795386970043182,34809600
1981-09-11,0.06709915399551392,0.06752650504940434,0.06709915399551392,0.06752650504940434,17539200
1981-09-14,0.06496161222457886,0.06538896324716692,0.06496161222457886,0.06538896324716692,27686400
1981-09-15,0.06325220316648483,0.06367955423261434,0.06325220316648483,0.06367955423261434,19510400
1981-09-16,0.06197010725736618,0.06239746381381138,0.061970107257366173,0.06239746381381138,19353600
1981-09-17,0.060260701924562454,0.060688058548242656,0.060260701924562454,0.060688058548242656,19376000
1981-09-18,0.06068805977702141,0.06111541070320137,0.06068805977702141,0.06068805977702141,26320000
1981-09-21,0.06111544743180275,0.061542804320964865,0.06111544743180275,0.06111544743180275,49033600
1981-09-22,0.05769658088684082,0.05812393177384984,0.05769658088684082,0.05812393177384984,47420800
1981-09-23,0.056414518505334854,0.05726922601113751,0.056414518505334854,0.05726922601113751,28201600
1981-09-24,0.05598719045519829,0.056414541529435244,0.05598719045519829,0.056414541529435244,18300800
1981-09-25,0.04872139170765877,0.049576099307824265,0.04872139170765877,0.049576099307824265,34608000
1981-09-28,0.04914874956011772,0.049576106273321256,0.04914874956011772,0.04914874956011772,91728000
1981-09-29,0.051712870597839355,0.05214022729349805,0.051712870597839355,0.051712870597839355,94684800
1981-09-30,0.05214022845029831,0.052567579449284384,0.05214022845029831,0.05214022845029831,49996800
1981-10-01,0.05214022845029831,0.052567579449284384,0.05214022845029831,0.05214022845029831,61129600
1981-10-02,0.056414518505334854,0.05684187511131257,0.056414518505334854,0.056414518505334854,45046400
1981-10-05,0.05812393128871918,0.05897863876175603,0.058123931288719184,0.058123931288719184,43097600
1981-10-06,0.05769658088684082,0.05812393177384984,0.05769658088684082,0.05812393177384984,28358400
1981-10-07,0.06111544743180275,0.06197015550397041,0.06111544743180275,0.06111544743180275,38841600
1981-10-08,0.06325220316648483,0.06367955423261434,0.06325220316648483,0.06325220316648483,31091200
1981-10-09,0.06367955356836319,0.06453426139786161,0.06367955356836319,0.06367955356836319,54521600
1981-10-12,0.06581708788871765,0.06624444463881018,0.06581708788871765,0.06581708788871765,27350400
1981-10-13,0.06581708788871765,0.06667179568274803,0.06581708788871765,0.06581708788871765,44195200
1981-10-14,0.06197010725736618,0.06239746381381138,0.061970107257366173,0.06239746381381138,30979200
1981-10-15,0.06325220316648483,0.06367955423261434,0.06325220316648483,0.06325220316648483,29433600
1981-10-16,0.06239749863743782,0.06282484972623269,0.062397498637437813,0.06282484972623269,36467200
1981-10-19,0.06367955356836319,0.06410691033618987,0.06367955356836319,0.06367955356836319,20585600
1981-10-20,0.06709915399551392,0.06752650504940434,0.06709915399551392,0.06709915399551392,35728000
1981-10-21,0.06709915399551392,0.06752650504940434,0.06709915399551392,0.06709915399551392,76899200
1981-10-22,0.06667178124189377,0.06709913789942248,0.06667178124189377,0.06709913789942248,32278400
1981-10-23,0.06496161222457886,0.06538896324716692,0.06496161222457886,0.06538896324716692,27910400
1981-10-26,0.06496161222457886,0.06538896324716692,0.06496161222457886,0.06496161222457886,27283200
1981-10-27,0.0662444531917572,0.06709916109614054,0.0662444531917572,0.0662444531917572,85590400
1981-10-28,0.06838119029998779,0.06880854691902062,0.06838119029998779,0.06838119029998779,44172800
1981-10-29,0.06752650439739227,0.06795386115331112,0.06752650439739227,0.06795386115331112,30486400
1981-10-30,0.06838119029998779,0.06880854691902062,0.06838119029998779,0.06838119029998779,52729600
1981-11-02,0.06838119029998779,0.06880854691902062,0.06838119029998779,0.06838119029998779,36915200
1981-11-03,0.06752650439739227,0.06795386115331112,0.06752650439739227,0.06795386115331112,28380800
1981-11-04,0.06581708788871765,0.06624444463881018,0.06581708788871765,0.06624444463881018,23811200
1981-11-05,0.06111544743180275,0.061542804320964865,0.06111544743180275,0.061542804320964865,23363200
1981-11-06,0.061542809009552,0.061970160225114944,0.061542809009552,0.061542809009552,24595200
1981-11-09,0.06239749863743782,0.06282484972623269,0.062397498637437813,0.062397498637437813,20384000
1981-11-10,0.06282485276460648,0.06325220958022473,0.06282485276460648,0.06282485276460648,16755200
1981-11-11,0.06453422456979752,0.06496158109374255,0.06453422456979752,0.06453422456979752,27440000
1981-11-12,0.06667178124189377,0.06709913789942248,0.06667178124189377,0.06667178124189377,39916800
1981-11-13,0.06197010725736618,0.06239746381381138,0.061970107257366173,0.06239746381381138,21011200
1981-11-16,0.06111544743180275,0.061542804320964865,0.06111544743180275,0.061542804320964865,22556800
1981-11-17,0.06239749863743782,0.06282484972623269,0.062397498637437813,0.062397498637437813,35414400
1981-11-18,0.06453422456979752,0.06496158109374255,0.06453422456979752,0.06453422456979752,29142400
1981-11-19,0.06453422456979752,0.06496158109374255,0.06453422456979752,0.06453422456979752,40006400
1981-11-20,0.06496161222457886,0.06538896324716692,0.06496161222457886,0.06496161222457886,38102400
1981-11-23,0.06197010725736618,0.06282481466410446,0.061970107257366173,0.06282481466410446,22960000
1981-11-24,0.061542809009552,0.061970160225114944,0.061542809009552,0.061970160225114944,22153600
1981-11-25,0.06282485276460648,0.06325220958022473,0.06282485276460648,0.06282485276460648,52550400
1981-11-27,0.06453422456979752,0.06496158109374255,0.06453422456979752,0.06453422456979752,37251200
1981-11-30,0.06367955356836319,0.06410691033618987,0.06367955356836319,0.06410691033618987,23968000
1981-12-01,0.06367955356836319,0.06410691033618987,0.06367955356836319,0.06367955356836319,23385600
1981-12-02,0.06410691142082214,0.06453426248972428,0.06410691142082214,0.06410691142082214,37564800
1981-12-03,0.06325220316648483,0.06367955423261434,0.06325220316648483,0.06367955423261434,20428800
1981-12-04,0.06496161222457886,0.06538896324716692,0.06496161222457886,0.06496161222457886,137155200
1981-12-07,0.06538896262645721,0.0658170839758273,0.06538896262645721,0.06538896262645721,59292800
1981-12-08,0.06410691142082214,0.06496161926478147,0.06410691142082214,0.06496161926478147,50624000
1981-12-09,0.06453422456979752,0.06496158109374255,0.06453422456979752,0.06453422456979752,34272000
1981-12-10,0.06453422456979752,0.06496158109374255,0.06453422456979752,0.06453422456979752,37408000
1981-12-11,0.06410691142082214,0.06496161926478147,0.06410691142082214,0.06453426248972428,76092800
1981-12-14,0.06197010725736618,0.06282481466410446,0.061970107257366173,0.06282481466410446,25244800
1981-12-15,0.06367955356836319,0.06410691033618987,0.06367955356836319,0.06367955356836319,31315200
1981-12-16,0.06667178124189377,0.06709913789942248,0.06667178124189377,0.06667178124189377,65452800
1981-12-17,0.07222738862037659,0.07265474534165128,0.07222738862037659,0.07222738862037659,51452800
1981-12-18,0.07821111381053925,0.07863846482950942,0.07821111381053925,0.07821111381053925,71724800
1981-12-21,0.07479151338338852,0.07521887011354174,0.07479151338338852,0.07521887011354174,56403200
1981-12-22,0.07607359439134598,0.07650094550816806,0.07607359439134598,0.07607359439134598,53827200
1981-12-23,0.07436417043209076,0.07479152150248121,0.07436417043209076,0.07479152150248121,28896000
1981-12-24,0.07479151338338852,0.07521887011354174,0.07479151338338852,0.07479151338338852,28918400
1981-12-28,0.07137267291545868,0.07222737478194248,0.07137267291545868,0.07222737478194248,36579200
1981-12-29,0.07265475392341614,0.07350946176076678,0.07265475392341614,0.07265475392341614,24236800
1981-12-30,0.07564621418714523,0.0760735708780328,0.07564621418714523,0.07564621418714523,32188800
1981-12-31,0.07564621418714523,0.0760735708780328,0.07564621418714523,0.07564621418714523,54656000
1982-01-04,0.07521885633468628,0.07564620728040142,0.07521885633468628,0.07564620728040142,71254400
1982-01-05,0.07137267291545868,0.07222737478194248,0.07137267291545868,0.07222737478194248,35840000
1982-01-06,0.07051795721054077,0.07094530809449966,0.07051795721054077,0.07094530809449966,66080000
1982-01-07,0.06496161222457886,0.06581708460060098,0.06496161222457886,0.06581708460060098,70044800
1982-01-08,0.06795386970043182,0.06838122080394739,0.06795386970043182,0.06795386970043182,56604800
1982-01-11,0.06367955356836319,0.06410691033618987,0.06367955356836319,0.06410691033618987,33331200
1982-01-12,0.061542809009552,0.061970160225114944,0.061542809009552,0.061970160225114944,59920000
1982-01-13,0.06111544743180275,0.061542804320964865,0.06111544743180275,0.061542804320964865,41753600
1982-01-14,0.06410691142082214,0.06453426248972428,0.06410691142082214,0.06410691142082214,25715200
1982-01-15,0.06838119029998779,0.0692358978319005,0.06838119029998779,0.06838119029998779,46704000
1982-01-18,0.06966327875852585,0.07051798658867157,0.06966327875852585,0.06966327875852585,28000000
1982-01-19,0.06795386970043182,0.06880857761361843,0.06795386970043182,0.06880857761361843,55507200
1982-01-20,0.0692359209060669,0.06966327766752435,0.0692359209060669,0.0692359209060669,25827200
1982-01-21,0.07051795721054077,0.07094530809449966,0.07051795721054077,0.07051795721054077,33331200
1982-01-22,0.07094535231590271,0.0713727091723927,0.07094535231590271,0.07094535231590271,24259200
1982-01-25,0.06880859285593033,0.06923594405411168,0.06880859285593033,0.06923594405411168,44710400
1982-01-26,0.0662444531917572,0.06709916109614054,0.0662444531917572,0.06709916109614054,21212800
1982-01-27,0.06667178124189377,0.06752648885079772,0.06667178124189377,0.06667178124189377,31360000
1982-01-28,0.06880859285593033,0.06923594405411168,0.06880859285593033,0.06880859285593033,39603200
1982-01-29,0.06966327875852585,0.07009062982052124,0.06966327875852585,0.06966327875852585,53155200
1982-02-01,0.06880859285593033,0.0696633009584498,0.06880859285593033,0.0696633009584498,38528000
1982-02-02,0.0692359209060669,0.07009062872282697,0.0692359209060669,0.0692359209060669,54275200
1982-02-03,0.0692359209060669,0.06966327766752435,0.0692359209060669,0.0692359209060669,31472000
1982-02-04,0.06752650439739227,0.06795386115331112,0.06752650439739227,0.06795386115331112,22041600
1982-02-05,0.06752650439739227,0.06795386115331112,0.06752650439739227,0.06752650439739227,40297600
1982-02-08,0.06325220316648483,0.06367955423261434,0.06325220316648483,0.06367955423261434,31696000
1982-02-09,0.06325220316648483,0.06367955423261434,0.06325220316648483,0.06325220316648483,57904000
1982-02-10,0.06410691142082214,0.06453426248972428,0.06410691142082214,0.06410691142082214,38796800
1982-02-11,0.06325220316648483,0.06367955423261434,0.06325220316648483,0.06367955423261434,24528000
1982-02-12,0.06410691142082214,0.06453426248972428,0.06410691142082214,0.06410691142082214,19644800
1982-02-16,0.06282485276460648,0.06325220958022473,0.06282485276460648,0.06325220958022473,34316800
